title,issue_number,link,labels,Branded variable name,CF standard name,CMIP6 Differences,Cell measures,Cell methods,Comment,Dimensions,Frequency,Long name,Modeling realm,Positive,Processing notes,Units,Variable status,Expression HadGEM3-GC31,Expression HadGEM3-GC5,Expression UKESM1,Expression UKESM1-3,Model units
Variable atmos.day.ccb_tavg-u-hxy-ccl (CFday.ccb),476,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/476,day atmos CMIP6,ccb_tavg-u-hxy-ccl,air_pressure_at_convective_cloud_base,"""cell_methods"" was ""area: time: mean"";",area: areacella,area: time: mean where convective_cloud (weighted by total convective cloud area),"Where convective cloud is present in the grid cell, the instantaneous cloud base altitude should be that of the bottom of the lowest level containing convective cloud. Missing data should be reported in the absence of convective cloud. The time mean should be calculated from these quantities averaging over occasions when convective cloud is present only, and should contain missing data for occasions when no convective cloud is present during the meaning period.",longitude latitude time,day,Air Pressure at Convective Cloud Base,atmos,,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean CMIP7:area: time: mean where convective_cloud (weighted by total convective cloud area),; CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean CMIP7:area: time: mean where convective_cloud (weighted by total convective cloud area),; CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean CMIP7:area: time: mean where convective_cloud (weighted by total convective cloud area),; CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean CMIP7:area: time: mean where convective_cloud (weighted by total convective cloud area),; CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean CMIP7:area: time: mean where convective_cloud (weighted by total convective cloud area),; CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean CMIP7:area: time: mean where convective_cloud (weighted by total convective cloud area),; CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean CMIP7:area: time: mean where convective_cloud (weighted by total convective cloud area), area: time: mean where s (weighted by total convective cloud area) copy,; CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean CMIP7:area: time: mean where convective_cloud (weighted by total convective cloud area), area: time: mean where stratiform_cloud (weighted by total convective cloud area),",Pa,CMIP6 CMOR variable,,,,,
Variable atmos.day.albisccp_tavg-u-hxy-u (CFday.albisccp),475,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/475,day atmos CMIP6 UKESM1 HadGEM3-GC31,albisccp_tavg-u-hxy-u,cloud_albedo,"""comment"" was ""ISCCP Mean Cloud Albedo. Time-means are weighted by the ISCCP Total Cloud Fraction {:cltisccp} - see  http://cfmip.metoffice.com/COSP.html"";",area: areacella,area: time: mean where cloud,time-means are weighted by the ISCCP Total Cloud Fraction - see  <https://www.cfmip.org/tools-and-data/cosp>,longitude latitude time,day,ISCCP Mean Cloud Albedo,atmos,,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where cloud CMIP7:area: time: mean where cloud, area: time: mean where cloud copy,; CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where cloud CMIP7:area: time: mean where cloud, area: time: mean where convectibecloud,; CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean where cloud CMIP7:area: time: mean where cloud, area: time: mean where convective_cloud,;  Changes since reverted/fixed. Variable now matches CMIP6 definition.",1,CMIP6 CMOR variable,"fix_packing_division(m01s02i331[lbproc=128], m01s02i334[lbproc=128])",,"fix_packing_division(m01s02i331[lbproc=128], m01s02i334[lbproc=128])",,1
Variable atmos.3hr.ts_tpt-u-hxy-u (CF3hr.ts),474,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/474,3hr atmos CMIP6 UKESM1 HadGEM3-GC31,ts_tpt-u-hxy-u,surface_temperature,"""frequency"" was ""3hrPt""; ; ""comment"" was ""Temperature of the lower boundary of the atmosphere"";",area: areacella,area: mean time: point,Surface temperature (skin for open ocean),longitude latitude time1,3hr,Surface Temperature,atmos,,"CHANGE SINCE CMIP6 in CMIP7 Frequency - CMIP6:3hrPt CMIP7:3hr,;  Changes since reverted/fixed. Variable now matches CMIP6 definition.",K,CMIP6 CMOR variable,m01s00i024[lbproc=0],,m01s00i024[lbproc=0],,K
Variable atmos.3hr.ta_tpt-l-hxy-u (CF3hr.ta),473,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/473,3hr atmos CMIP6 UKESM1 HadGEM3-GC31,ta_tpt-l-hxy-u,air_temperature,"""frequency"" was ""3hrPt"";",area: areacella,area: mean time: point,Air Temperature,longitude latitude alevel time1,3hr,Air Temperature,atmos,,"CHANGE SINCE CMIP6 in CMIP7 Frequency - CMIP6:3hrPt CMIP7:3hr,;  Changes since reverted/fixed. Variable now matches CMIP6 definition.",K,CMIP6 CMOR variable,m01s30i111[lbproc=0],,m01s30i111[lbproc=0],,K
Variable atmos.3hr.rsutcs_tpt-u-hxy-u (CF3hr.rsutcs),472,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/472,3hr atmos CMIP6 UKESM1 HadGEM3-GC31,rsutcs_tpt-u-hxy-u,toa_outgoing_shortwave_flux_assuming_clear_sky,"""frequency"" was ""3hrPt"";",area: areacella,area: mean time: point,Calculated in the absence of clouds.,longitude latitude time1,3hr,TOA Outgoing Clear-Sky Shortwave Radiation,atmos,up,"CHANGE SINCE CMIP6 in CMIP7 Frequency - CMIP6:3hrPt CMIP7:3hr,;  Changes since reverted/fixed. Variable now matches CMIP6 definition.",W m-2,CMIP6 CMOR variable,m01s01i209[lbproc=0],,m01s01i209[lbproc=0],,W m-2
Variable atmos.3hr.rsut_tpt-u-hxy-u (CF3hr.rsut),471,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/471,3hr atmos CMIP6 UKESM1 HadGEM3-GC31,rsut_tpt-u-hxy-u,toa_outgoing_shortwave_flux,"""frequency"" was ""3hrPt"";",area: areacella,area: mean time: point,at the top of the atmosphere,longitude latitude time1,3hr,TOA Outgoing Shortwave Radiation,atmos,up,"CHANGE SINCE CMIP6 in CMIP7 Frequency - CMIP6:3hrPt CMIP7:3hr,;  Changes since reverted/fixed. Variable now matches CMIP6 definition.",W m-2,CMIP6 CMOR variable,m01s01i208[lbproc=0],,m01s01i208[lbproc=0],,W m-2
Variable atmos.3hr.rsdscs_tpt-u-hxy-u (CF3hr.rsdscs),470,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/470,3hr atmos CMIP6 UKESM1 HadGEM3-GC31,rsdscs_tpt-u-hxy-u,surface_downwelling_shortwave_flux_in_air_assuming_clear_sky,"""frequency"" was ""3hrPt"";",area: areacella,area: mean time: point,Surface solar irradiance clear sky for UV calculations,longitude latitude time1,3hr,Surface Downwelling Clear-Sky Shortwave Radiation,atmos,down,"CHANGE SINCE CMIP6 in CMIP7 Frequency - CMIP6:3hrPt CMIP7:3hr,;  Changes since reverted/fixed. Variable now matches CMIP6 definition.",W m-2,CMIP6 CMOR variable,m01s01i210[lbproc=0],,m01s01i210[lbproc=0],,W m-2
Variable atmos.3hr.rsds_tpt-u-hxy-u (CF3hr.rsds),469,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/469,3hr atmos CMIP6 UKESM1 HadGEM3-GC31,rsds_tpt-u-hxy-u,surface_downwelling_shortwave_flux_in_air,"""frequency"" was ""3hrPt"";",area: areacella,area: mean time: point,Surface solar irradiance for UV calculations.,longitude latitude time1,3hr,Surface Downwelling Shortwave Radiation,atmos,down,"CHANGE SINCE CMIP6 in CMIP7 Frequency - CMIP6:3hrPt CMIP7:3hr,;  Changes since reverted/fixed. Variable now matches CMIP6 definition.",W m-2,CMIP6 CMOR variable,m01s01i235[lbproc=0],,m01s01i235[lbproc=0],,W m-2
Variable atmos.3hr.rlutcs_tpt-u-hxy-u (CF3hr.rlutcs),468,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/468,3hr atmos CMIP6 UKESM1 HadGEM3-GC31,rlutcs_tpt-u-hxy-u,toa_outgoing_longwave_flux_assuming_clear_sky,"""frequency"" was ""3hrPt"";",area: areacella,area: mean time: point,Upwelling clear-sky longwave radiation at top of atmosphere,longitude latitude time1,3hr,TOA Outgoing Clear-Sky Longwave Radiation,atmos,up,"CHANGE SINCE CMIP6 in CMIP7 Frequency - CMIP6:3hrPt CMIP7:3hr,;  Changes since reverted/fixed. Variable now matches CMIP6 definition.",W m-2,CMIP6 CMOR variable,m01s02i206[lbproc=0]+m01s03i332[lbproc=0]-m01s02i205[lbproc=0],,m01s02i206[lbproc=0]+m01s03i332[lbproc=0]-m01s02i205[lbproc=0],,W m-2
Variable atmos.3hr.rlut_tpt-u-hxy-u (CF3hr.rlut),467,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/467,3hr atmos CMIP6 UKESM1 HadGEM3-GC31,rlut_tpt-u-hxy-u,toa_outgoing_longwave_flux,"""frequency"" was ""3hrPt"";",area: areacella,area: mean time: point,at the top of the atmosphere (to be compared with satellite measurements),longitude latitude time1,3hr,TOA Outgoing Longwave Radiation,atmos,up,"CHANGE SINCE CMIP6 in CMIP7 Frequency - CMIP6:3hrPt CMIP7:3hr,;  Changes since reverted/fixed. Variable now matches CMIP6 definition.",W m-2,CMIP6 CMOR variable,m01s03i332[lbproc=0],,m01s03i332[lbproc=0],,W m-2
Variable atmos.3hr.rldscs_tpt-u-hxy-u (CF3hr.rldscs),466,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/466,3hr atmos CMIP6 UKESM1 HadGEM3-GC31,rldscs_tpt-u-hxy-u,surface_downwelling_longwave_flux_in_air_assuming_clear_sky,"""frequency"" was ""3hrPt"";",area: areacella,area: mean time: point,Surface downwelling clear-sky longwave radiation,longitude latitude time1,3hr,Surface Downwelling Clear-Sky Longwave Radiation,atmos,down,"CHANGE SINCE CMIP6 in CMIP7 Frequency - CMIP6:3hrPt CMIP7:3hr,;  Changes since reverted/fixed. Variable now matches CMIP6 definition.",W m-2,CMIP6 CMOR variable,m01s02i208[lbproc=0],,m01s02i208[lbproc=0],,W m-2
Variable atmos.3hr.rlds_tpt-u-hxy-u (CF3hr.rlds),465,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/465,3hr atmos CMIP6 UKESM1 HadGEM3-GC31,rlds_tpt-u-hxy-u,surface_downwelling_longwave_flux_in_air,"""frequency"" was ""3hrPt""; ; ""comment"" was ""The surface called 'surface' means the lower boundary of the atmosphere. 'longwave' means longwave radiation. Downwelling radiation is radiation from above. It does not mean 'net downward'. When thought of as being incident on a surface, a radiative flux is sometimes called 'irradiance'. In addition, it is identical with the quantity measured by a cosine-collector light-meter and sometimes called 'vector irradiance'. In accordance with common usage in geophysical disciplines, 'flux' implies per unit area, called 'flux density' in physics."";",area: areacella,area: mean time: point,"The surface called ""surface"" means the lower boundary of the atmosphere. ""longwave"" means longwave radiation. Downwelling radiation is radiation from above. It does not mean ""net downward"". When thought of as being incident on a surface, a radiative flux is sometimes called ""irradiance"". In addition, it is identical with the quantity measured by a cosine-collector light-meter and sometimes called ""vector irradiance"". In accordance with common usage in geophysical disciplines, ""flux"" implies per unit area, called ""flux density"" in physics.",longitude latitude time1,3hr,Surface Downwelling Longwave Radiation,atmos,down,"CHANGE SINCE CMIP6 in CMIP7 Frequency - CMIP6:3hrPt CMIP7:3hr,;  Changes since reverted/fixed. Variable now matches CMIP6 definition.",W m-2,CMIP6 CMOR variable,m01s02i207[lbproc=0],,m01s02i207[lbproc=0],,W m-2
Variable atmos.3hr.reffclws_tpt-l-hxy-scl (CF3hr.reffclws),464,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/464,3hr atmos CMIP6 UKESM1 HadGEM3-GC31,reffclws_tpt-l-hxy-scl,effective_radius_of_stratiform_cloud_liquid_water_particles,"""cell_methods"" was ""area: mean time: point""; ; ""comment"" was ""Droplets are liquid.  The effective radius is defined as the ratio of the third moment over the second moment of the particle size distribution and the time-mean should be calculated, weighting the individual samples by the cloudy fraction of the grid cell.""; ; ""frequency"" was ""3hrPt""; ; ""standard_name"" was ""effective_radius_of_stratiform_cloud_liquid_water_particle"";",area: areacella,area: mean where stratiform_cloud time: point,This is defined as the in-cloud ratio of the third moment over the second moment of the particle size distribution (obtained by considering only the cloudy portion of the grid cell).,longitude latitude alevel time1,3hr,Stratiform Cloud Liquid Droplet Effective Radius,atmos,,"CHANGE SINCE CMIP6 in CMIP7 Frequency - CMIP6:3hrPt CMIP7:3hr,;  ; CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: mean time: point CMIP7:area: mean where stratiform_cloud time: point,; CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: mean time: point CMIP7:area: mean where stratiform_cloud time: point,",m,CMIP6 CMOR variable,m01s02i397[lbproc=0] / m01s02i312[lbproc=0],,m01s02i397[lbproc=0] / m01s02i312[lbproc=0],,m
Variable atmos.3hr.reffclwc_tpt-l-hxy-ccl (CF3hr.reffclwc),463,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/463,3hr atmos CMIP6 UKESM1 HadGEM3-GC31,reffclwc_tpt-l-hxy-ccl,effective_radius_of_convective_cloud_liquid_water_particles,"""standard_name"" was ""effective_radius_of_convective_cloud_liquid_water_particle""; ; ""cell_methods"" was ""area: mean time: point""; ; ""comment"" was ""Droplets are liquid.  The effective radius is defined as the ratio of the third moment over the second moment of the particle size distribution and the time-mean should be calculated, weighting the individual samples by the cloudy fraction of the grid cell.""; ; ""frequency"" was ""3hrPt"";",area: areacella,area: mean where convective_cloud time: point,This is defined as the in-cloud ratio of the third moment over the second moment of the particle size distribution (obtained by considering only the cloudy portion of the grid cell).,longitude latitude alevel time1,3hr,Convective Cloud Liquid Droplet Effective Radius,atmos,,"CHANGE SINCE CMIP6 in CMIP7 Frequency - CMIP6:3hrPt CMIP7:3hr,;  ; CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: mean time: point CMIP7:area: mean where convective_cloud time: point,; CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: mean time: point CMIP7:area: mean where convective_cloud time: point, area: mean where stratiform_cloud time: point,",m,CMIP6 CMOR variable,m01s02i397[lbproc=0] / m01s02i312[lbproc=0],,m01s02i397[lbproc=0] / m01s02i312[lbproc=0],,m
Variable atmos.3hr.reffclis_tpt-l-hxy-scl (CF3hr.reffclis),462,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/462,3hr atmos CMIP6 UKESM1 HadGEM3-GC31,reffclis_tpt-l-hxy-scl,effective_radius_of_stratiform_cloud_ice_particles,"""cell_methods"" was ""area: mean time: point""; ; ""frequency"" was ""3hrPt""; ; ""standard_name"" was ""effective_radius_of_stratiform_cloud_ice_particle"";",area: areacella,area: mean where stratiform_cloud time: point,This is defined as the in-cloud ratio of the third moment over the second moment of the particle size distribution (obtained by considering only the cloudy portion of the grid cell).,longitude latitude alevel time1,3hr,Hydrometeor Effective Radius of Stratiform Cloud Ice,atmos,,"CHANGE SINCE CMIP6 in CMIP7 Frequency - CMIP6:3hrPt CMIP7:3hr,;  ; CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: mean time: point CMIP7:area: mean where stratiform_cloud time: point,; CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: mean time: point CMIP7:area: mean where stratiform_cloud time: point,",m,CMIP6 CMOR variable,0.5 * m01s02i398[lbproc=0] / m01s02i313[lbproc=0],,0.5 * m01s02i398[lbproc=0] / m01s02i313[lbproc=0],,m
Variable atmos.3hr.reffclic_tpt-l-hxy-ccl (CF3hr.reffclic),461,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/461,3hr atmos CMIP6 UKESM1 HadGEM3-GC31,reffclic_tpt-l-hxy-ccl,effective_radius_of_convective_cloud_ice_particles,"""standard_name"" was ""effective_radius_of_convective_cloud_ice_particle""; ; ""cell_methods"" was ""area: mean time: point""; ; ""frequency"" was ""3hrPt"";",area: areacella,area: mean where convective_cloud time: point,This is defined as the in-cloud ratio of the third moment over the second moment of the particle size distribution (obtained by considering only the cloudy portion of the grid cell).,longitude latitude alevel time1,3hr,Hydrometeor Effective Radius of Convective Cloud Ice,atmos,,"CHANGE SINCE CMIP6 in CMIP7 Frequency - CMIP6:3hrPt CMIP7:3hr,;  ; CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: mean time: point CMIP7:area: mean where land time: point,; CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: mean time: point CMIP7:area: mean where convective_cloud time: point,; CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: mean time: point CMIP7:area: mean where convective_cloud time: point, area: mean where stratiform_cloud time: point copy,",m,CMIP6 CMOR variable,0.5 * m01s02i398[lbproc=0] / m01s02i313[lbproc=0],,0.5 * m01s02i398[lbproc=0] / m01s02i313[lbproc=0],,m
Variable atmos.3hr.prw_tpt-u-hxy-u (CF3hr.prw),460,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/460,3hr atmos CMIP6 UKESM1 HadGEM3-GC31,prw_tpt-u-hxy-u,atmosphere_mass_content_of_water_vapor,"""frequency"" was ""3hrPt"";",area: areacella,area: mean time: point,vertically integrated through the atmospheric column,longitude latitude time1,3hr,Water Vapor Path,atmos,,"CHANGE SINCE CMIP6 in CMIP7 Frequency - CMIP6:3hrPt CMIP7:3hr,;  Changes since reverted/fixed. Variable now matches CMIP6 definition.",kg m-2,CMIP6 CMOR variable,m01s30i461[lbproc=0],,m01s30i461[lbproc=0],,kg m-2
Variable atmos.3hr.pr_tpt-u-hxy-u (CF3hr.pr),459,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/459,3hr atmos CMIP6 UKESM1 HadGEM3-GC31,pr_tpt-u-hxy-u,precipitation_flux,"""comment"" was ""includes both liquid and solid phases""; ; ""frequency"" was ""3hrPt"";",area: areacella,area: mean time: point,at surface; includes both liquid and solid phases from all types of clouds (both large-scale and convective),longitude latitude time1,3hr,Precipitation,atmos,,"CHANGE SINCE CMIP6 in CMIP7 Frequency - CMIP6:3hrPt CMIP7:3hr,;  Changes since reverted/fixed. Variable now matches CMIP6 definition.",kg m-2 s-1,CMIP6 CMOR variable,m01s05i216[lbproc=0],,m01s05i216[lbproc=0],,kg m-2 s-1
Variable atmos.3hr.pfull_tpt-l-hxy-u (CF3hr.pfull),458,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/458,3hr atmos CMIP6 UKESM1 HadGEM3-GC31,pfull_tpt-l-hxy-u,air_pressure,"""frequency"" was ""3hrPt"";",area: areacella,area: mean time: point,Air pressure on model levels,longitude latitude alevel time1,3hr,Pressure at Model Full-Levels,atmos,,"provide this field for models in which the pressure cannot be calculated from the vertical coordinate information stored already for each variable.  Thus, the pressures are needed for height or theta-coordinate models, for example, but not sigma- or eta-coordinate models.; ; CHANGE SINCE CMIP6 in CMIP7 Frequency - CMIP6:3hrPt CMIP7:3hr,;  Changes since reverted/fixed. Variable now matches CMIP6 definition.",Pa,CMIP6 CMOR variable,m01s00i408[lbproc=0],,m01s00i408[lbproc=0],,Pa
Variable atmos.3hr.hurs_tpt-h2m-hxy-u (CF3hr.hurs),457,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/457,3hr atmos CMIP6 UKESM1 HadGEM3-GC31,hurs_tpt-h2m-hxy-u,relative_humidity,"""frequency"" was ""3hrPt""; ; ""comment"" was ""The relative humidity with respect to liquid water for T> 0 C, and with respect to ice for T<0 C."";",area: areacella,area: mean time: point,"This is the relative humidity with respect to liquid water for T> 0 C, and with respect to ice for T<0 C.",longitude latitude time1 height2m,3hr,Near-Surface Relative Humidity,atmos,,"express as a percentage.  Normally, the relative humidity  should be reported at the 2 meter height; CHANGE SINCE CMIP6 in Dimensions - CMIP6:longitude latitude time1 height2m CMIP7:longitude latitude time1  height2m, Changes since reverted/fixed. Variable now matches CMIP6 definition.",%,CMIP6 CMOR variable,m01s03i245[lbproc=0],,m01s03i245[lbproc=0],,%
Variable atmos.3hr.dtaus_tpt-l-hxy-ccl (CF3hr.dtaus),456,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/456,3hr atmos CMIP6,dtaus_tpt-l-hxy-ccl,atmosphere_optical_thickness_due_to_stratiform_cloud,"""frequency"" was ""3hrPt"";",area: areacella,area: mean time: point,This is the in-cloud optical depth obtained by considering only the cloudy portion of the grid cell.,longitude latitude alevel time1,3hr,Stratiform Cloud Optical Depth,atmos,,"CHANGE SINCE CMIP6 in CMIP7 Frequency - CMIP6:3hrPt CMIP7:3hr,;  Changes since reverted/fixed. Variable now matches CMIP6 definition.",1,CMIP6 CMOR variable,,,,,
Variable atmos.3hr.dtauc_tpt-l-hxy-ccl (CF3hr.dtauc),455,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/455,3hr atmos CMIP6,dtauc_tpt-l-hxy-ccl,atmosphere_optical_thickness_due_to_convective_cloud,"""frequency"" was ""3hrPt"";",area: areacella,area: mean time: point,This is the in-cloud optical depth obtained by considering only the cloudy portion of the grid cell,longitude latitude alevel time1,3hr,Convective Cloud Optical Depth,atmos,,"CHANGE SINCE CMIP6 in CMIP7 Frequency - CMIP6:3hrPt CMIP7:3hr,;  Changes since reverted/fixed. Variable now matches CMIP6 definition.",1,CMIP6 CMOR variable,,,,,
Variable atmos.3hr.clwvi_tpt-u-hxy-u (CF3hr.clwvi),454,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/454,3hr atmos CMIP6 UKESM1 HadGEM3-GC31,clwvi_tpt-u-hxy-u,atmosphere_mass_content_of_cloud_condensed_water,"""frequency"" was ""3hrPt""; ; ""comment"" was ""Mass of condensed (liquid + ice) water in the column divided by the area of the column (not just the area of the cloudy portion of the column). Includes precipitating hydrometeors ONLY if the precipitating hydrometeors affect the calculation of radiative transfer in model."";",area: areacella,area: mean time: point,mass of condensed (liquid + ice) water in the column divided by the area of the column (not just the area of the cloudy portion of the column). Includes precipitating hydrometeors ONLY if the precipitating hydrometeor affects the calculation of radiative transfer in model.,longitude latitude time1,3hr,Condensed Water Path,atmos,,"CHANGE SINCE CMIP6 in CMIP7 Frequency - CMIP6:3hrPt CMIP7:3hr,;  Changes since reverted/fixed. Variable now matches CMIP6 definition.",kg m-2,CMIP6 CMOR variable,m01s02i391[lbproc=0]+m01s02i392[lbproc=0],,m01s02i391[lbproc=0]+m01s02i392[lbproc=0],,kg m-2
Variable atmos.3hr.clws_tpt-l-hxy-u (CF3hr.clws),453,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/453,3hr atmos CMIP6 UKESM1 HadGEM3-GC31,clws_tpt-l-hxy-u,mass_fraction_of_stratiform_cloud_liquid_water_in_air,"""frequency"" was ""3hrPt"";",area: areacella,area: mean time: point,Calculated as the mass of stratiform cloud liquid water in the grid cell divided by the mass of air (including the water in all phases) in the grid cell.  This includes precipitating hydrometeors ONLY if the precipitating hydrometeors affect the calculation of radiative transfer in model.,longitude latitude alevel time1,3hr,Mass Fraction of Stratiform Cloud Liquid Water,atmos,,"CHANGE SINCE CMIP6 in CMIP7 Frequency - CMIP6:3hrPt CMIP7:3hr,;  Changes since reverted/fixed. Variable now matches CMIP6 definition.",1,CMIP6 CMOR variable,m01s02i308[lbproc=0] - m01s02i318[lbproc=0],,m01s02i308[lbproc=0] - m01s02i318[lbproc=0],,1
Variable atmos.3hr.clwc_tpt-l-hxy-u (CF3hr.clwc),452,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/452,3hr atmos CMIP6 UKESM1 HadGEM3-GC31,clwc_tpt-l-hxy-u,mass_fraction_of_convective_cloud_liquid_water_in_air,"""frequency"" was ""3hrPt"";",area: areacella,area: mean time: point,Calculated as the mass of convective cloud liquid water in the grid cell divided by the mass of air (including the water in all phases) in the grid cell.  This includes precipitating hydrometeors ONLY if the precipitating hydrometeors affect the calculation of radiative transfer in model.,longitude latitude alevel time1,3hr,Mass Fraction of Convective Cloud Liquid Water,atmos,,"CHANGE SINCE CMIP6 in CMIP7 Frequency - CMIP6:3hrPt CMIP7:3hr,;  Changes since reverted/fixed. Variable now matches CMIP6 definition.",1,CMIP6 CMOR variable,m01s02i318[lbproc=0],,m01s02i318[lbproc=0],,1
Variable atmos.3hr.clt_tpt-u-hxy-u (CF3hr.clt),451,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/451,3hr atmos CMIP6 UKESM1 HadGEM3-GC31,clt_tpt-u-hxy-u,cloud_area_fraction,"""frequency"" was ""3hrPt""; ; ""comment"" was ""Total cloud area fraction (reported as a percentage) for the whole atmospheric column, as seen from the surface or the top of the atmosphere. Includes both large-scale and convective cloud."";",area: areacella,area: mean time: point,"for the whole atmospheric column, as seen from the surface or the top of the atmosphere. Include both large-scale and convective cloud.",longitude latitude time1,3hr,Total Cloud Cover Percentage,atmos,,"CHANGE SINCE CMIP6 in CMIP7 Frequency - CMIP6:3hrPt CMIP7:3hr,;  Changes since reverted/fixed. Variable now matches CMIP6 definition.",%,CMIP6 CMOR variable,m01s02i204[lbproc=0],,m01s02i204[lbproc=0],,1
Variable atmos.3hr.clivi_tpt-u-hxy-u (CF3hr.clivi),450,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/450,3hr atmos CMIP6 UKESM1 HadGEM3-GC31,clivi_tpt-u-hxy-u,atmosphere_mass_content_of_cloud_ice,"""frequency"" was ""3hrPt"";",area: areacella,area: mean time: point,mass of ice water in the column divided by the area of the column (not just the area of the cloudy portion of the column). Includes precipitating frozen hydrometeors ONLY if the precipitating hydrometeor affects the calculation of radiative transfer in model.,longitude latitude time1,3hr,Ice Water Path,atmos,,"CHANGE SINCE CMIP6 in CMIP7 Frequency - CMIP6:3hrPt CMIP7:3hr,;  Changes since reverted/fixed. Variable now matches CMIP6 definition.",kg m-2,CMIP6 CMOR variable,m01s02i392[lbproc=0],,m01s02i392[lbproc=0],,kg m-2
Variable atmos.3hr.clis_tpt-l-hxy-u (CF3hr.clis),449,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/449,3hr atmos CMIP6 UKESM1 HadGEM3-GC31,clis_tpt-l-hxy-u,mass_fraction_of_stratiform_cloud_ice_in_air,"""frequency"" was ""3hrPt""; ; ""comment"" was ""Calculated as the mass of stratiform cloud ice  in the grid cell divided by the mass of air (including the water in all phases) in the grid cell.  This includes precipitating hydrometeors ONLY if the precipitating hydrometeors affect the calculation of radiative transfer in model."";",area: areacella,area: mean time: point,Calculate as the mass of stratiform cloud ice  in the grid cell divided by the mass of air (including the water in all phases) in the grid cell.  Include precipitating hydrometeors ONLY if the precipitating hydrometeor affects the calculation of radiative transfer in model.,longitude latitude alevel time1,3hr,Mass Fraction of Stratiform Cloud Ice,atmos,,"CHANGE SINCE CMIP6 in CMIP7 Frequency - CMIP6:3hrPt CMIP7:3hr,;  Changes since reverted/fixed. Variable now matches CMIP6 definition.",1,CMIP6 CMOR variable,m01s02i309[lbproc=0] - m01s02i319[lbproc=0],,m01s02i309[lbproc=0] - m01s02i319[lbproc=0],,1
Variable atmos.3hr.clic_tpt-l-hxy-u (CF3hr.clic),448,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/448,3hr atmos CMIP6 UKESM1 HadGEM3-GC31,clic_tpt-l-hxy-u,mass_fraction_of_convective_cloud_ice_in_air,"""frequency"" was ""3hrPt"";",area: areacella,area: mean time: point,Calculated as the mass of convective cloud ice  in the grid cell divided by the mass of air (including the water in all phases) in the grid cell.  This includes precipitating hydrometeors ONLY if the precipitating hydrometeors affect the calculation of radiative transfer in model.,longitude latitude alevel time1,3hr,Mass Fraction of Convective Cloud Ice,atmos,,"CHANGE SINCE CMIP6 in CMIP7 Frequency - CMIP6:3hrPt CMIP7:3hr,;  Changes since reverted/fixed. Variable now matches CMIP6 definition.",1,CMIP6 CMOR variable,m01s02i319[lbproc=0],,m01s02i319[lbproc=0],,1
