title,issue_number,link,labels,Branded variable name,CF standard name,CMIP6 Differences,Cell measures,Cell methods,Comment,Dimensions,Frequency,Long name,Modeling realm,Positive,Processing notes,Units,Variable status,Expression HadGEM3-GC31,Expression HadGEM3-GC5,Expression UKESM1,Expression UKESM1-3,Model units
Variable aerosol.mon.hno3_tavg-l-hxy-u (AERmon.hno3),339,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/339,mon aerosol CMIP6 UKESM1 HadGEM3-GC31,hno3_tavg-l-hxy-u,mole_fraction_of_nitric_acid_in_air,,area: areacella,area: time: mean,"Mole fraction is used in the construction mole_fraction_of_X_in_Y, where X is a material constituent of Y.",longitude latitude alevel time,mon,HNO3 Volume Mixing Ratio,aerosol,,,mol mol-1,CMIP6 CMOR variable,(MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_HNO3) * m01s34i007[lbproc=128],,(MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_HNO3) * m01s34i007[lbproc=128],,mol mol-1
Variable aerosol.mon.hfc134a_tavg-l-hxy-u (AERmon.hfc134a),338,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/338,mon aerosol,hfc134a_tavg-l-hxy-u,mole_fraction_of_hfc134a_in_air,Not present,area: areacella,area: time: mean,This is the mole fraction of HFC134a in air,longitude latitude alevel time,mon,Mole Fraction of HFC134a,aerosol,,,mol mol-1,New,,,,,
Variable aerosol.mon.hfc125_tavg-l-hxy-u (AERmon.hfc125),337,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/337,mon aerosol,hfc125_tavg-l-hxy-u,mole_fraction_of_hfc125_in_air,Not present,area: areacella,area: time: mean,This is the mole fraction of HFC125 in air,longitude latitude alevel time,mon,Mole Fraction of HFC125,aerosol,,,mol mol-1,New,,,,,
Variable aerosol.mon.hcl_tavg-l-hxy-u (AERmon.hcl),336,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/336,mon aerosol CMIP6 UKESM1 HadGEM3-GC31,hcl_tavg-l-hxy-u,mole_fraction_of_hydrogen_chloride_in_air,,area: areacella,area: time: mean,"Mole fraction is used in the construction mole_fraction_of_X_in_Y, where X is a material constituent of Y.  The chemical formula of hydrogen chloride is HCl.",longitude latitude alevel time,mon,HCl Volume Mixing Ratio,aerosol,,,mol mol-1,CMIP6 CMOR variable,(MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_HCL) * m01s34i992[lbproc=128],,(MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_HCL) * m01s34i992[lbproc=128],,mol mol-1
Variable aerosol.mon.hcho_tavg-l-hxy-u (AERmon.hcho),335,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/335,mon aerosol CMIP6 UKESM1 HadGEM3-GC31,hcho_tavg-l-hxy-u,mole_fraction_of_formaldehyde_in_air,,area: areacella,area: time: mean,"Mole fraction is used in the construction mole_fraction_of_X_in_Y, where X is a material constituent of Y.",longitude latitude alevel time,mon,Formaldehyde Volume Mixing Ratio,aerosol,,,mol mol-1,CMIP6 CMOR variable,(MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_HCHO) * m01s34i011[lbproc=128],,(MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_HCHO) * m01s34i011[lbproc=128],,mol mol-1
Variable aerosol.mon.hcfc22_tavg-l-hxy-u (AERmon.hcfc22),334,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/334,mon aerosol,hcfc22_tavg-l-hxy-u,mole_fraction_of_hcfc22_in_air,Not present,area: areacella,area: time: mean,This is the mole fraction of HCFC22 in air,longitude latitude alevel time,mon,Mole Fraction of HCFC22,aerosol,,,mol mol-1,New,,,,,
Variable aerosol.mon.h2o_tavg-l-hxy-u (AERmon.h2o),332,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/332,mon aerosol CMIP6,h2o_tavg-l-hxy-u,mass_fraction_of_water_in_air,,area: areacella,area: time: mean,includes all phases of water,longitude latitude alevel time,mon,Mass Fraction of Water,aerosol,,,1,CMIP6 CMOR variable,,,,,
Variable aerosol.mon.emivoc_tavg-u-hxy-u (AERmon.emivoc),329,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/329,mon aerosol CMIP6 UKESM1 HadGEM3-GC31,emivoc_tavg-u-hxy-u,tendency_of_atmosphere_mass_content_of_nmvoc_due_to_emission,,area: areacella,area: time: mean,"Integrate 3D emission field vertically to 2d field. _If_ fixed molecular weight of NMVOC is not available in model, please provide in units of kilomole m-2 s-1 (i.e. kg m-2 s-1 as if model NMVOC had molecular weight of 1) and add a comment to your file.",longitude latitude time,mon,Total Emission Rate of NMVOC,aerosol,,,kg m-2 s-1,CMIP6 CMOR variable,((m01s50i159[lbproc=128] / MOLECULAR_MASS_OF_HCHO) + (m01s50i160[lbproc=128] * (2.0 / MOLECULAR_MASS_OF_C2H6)) + (m01s50i161[lbproc=128] * (3.0 / MOLECULAR_MASS_OF_C3H8)) + (m01s50i162[lbproc=128] * (3.0 / MOLECULAR_MASS_OF_ME2CO)) + (m01s50i163[lbproc=128] * (2.0 / MOLECULAR_MASS_OF_MECHO)) + (m01s50i212[lbproc=128] / MOLECULAR_MASS_OF_MEOH) + (m01s50i300[lbproc=128] * (5.0 / MOLECULAR_MASS_OF_ISOPRENE)) + (m01s50i301[lbproc=128] * (10.0 / MOLECULAR_MASS_OF_MONOTERPENE))) * ATOMIC_MASS_OF_C,,((m01s50i159[lbproc=128] / MOLECULAR_MASS_OF_HCHO) + (m01s50i160[lbproc=128] * (2.0 / MOLECULAR_MASS_OF_C2H6)) + (m01s50i161[lbproc=128] * (3.0 / MOLECULAR_MASS_OF_C3H8)) + (m01s50i162[lbproc=128] * (3.0 / MOLECULAR_MASS_OF_ME2CO)) + (m01s50i163[lbproc=128] * (2.0 / MOLECULAR_MASS_OF_MECHO)) + (m01s50i212[lbproc=128] / MOLECULAR_MASS_OF_MEOH) + (m01s50i300[lbproc=128] * (5.0 / MOLECULAR_MASS_OF_ISOPRENE)) + (m01s50i301[lbproc=128] * (10.0 / MOLECULAR_MASS_OF_MONOTERPENE))) * ATOMIC_MASS_OF_C,,kg m-2 s-1
Variable aerosol.mon.emiss_tavg-u-hxy-u (AERmon.emiss),328,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/328,mon aerosol CMIP6 UKESM1 HadGEM3-GC31,emiss_tavg-u-hxy-u,tendency_of_atmosphere_mass_content_of_sea_salt_dry_aerosol_particles_due_to_emission,,area: areacella,area: time: mean,Integrate 3D emission field vertically to 2d field.,longitude latitude time,mon,Total Emission Rate of Sea-Salt Aerosol,aerosol,,,kg m-2 s-1,CMIP6 CMOR variable,"achem_emdrywet(MOLECULAR_MASS_OF_NACL, m01s38i204[lbproc=128] + m01s38i205[lbproc=128], sumlev='True', areadiv='True')",,"achem_emdrywet(MOLECULAR_MASS_OF_NACL, m01s38i204[lbproc=128] + m01s38i205[lbproc=128], sumlev='True', areadiv='True')",,g m-2 s-1
Variable aerosol.mon.emiso4_tavg-u-hxy-u (AERmon.emiso4),327,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/327,mon aerosol CMIP6 UKESM1 HadGEM3-GC31,emiso4_tavg-u-hxy-u,tendency_of_atmosphere_mass_content_of_sulfate_dry_aerosol_particles_due_to_emission,,area: areacella,area: time: mean,Direct primary emission does not include secondary sulfate production. Integrate 3D emission field vertically to 2d field.,longitude latitude time,mon,Total Direct Emission Rate of SO4,aerosol,,,kg m-2 s-1,CMIP6 CMOR variable,"achem_emdrywet(MOLECULAR_MASS_OF_SO4, m01s38i201[lbproc=128] + m01s38i202[lbproc=128] + m01s38i203[lbproc=128], sumlev='True', areadiv='True')",,"achem_emdrywet(MOLECULAR_MASS_OF_SO4, m01s38i201[lbproc=128] + m01s38i202[lbproc=128] + m01s38i203[lbproc=128], sumlev='True', areadiv='True')",,g m-2 s-1
Variable aerosol.mon.emiso2_tavg-u-hxy-u (AERmon.emiso2),326,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/326,mon aerosol CMIP6 UKESM1 HadGEM3-GC31,emiso2_tavg-u-hxy-u,tendency_of_atmosphere_mass_content_of_sulfur_dioxide_due_to_emission,,area: areacella,area: time: mean,Integrate 3D emission field vertically to 2d field.,longitude latitude time,mon,Total Emission Rate of SO2,aerosol,,,kg m-2 s-1,CMIP6 CMOR variable,"achem_emdrywet(1.0, m01s50i217[lbproc=128], cube2d=(m01s50i215[lbproc=128] + m01s50i216[lbproc=128]), sumlev='True')",,"achem_emdrywet(1.0, m01s50i217[lbproc=128], cube2d=(m01s50i215[lbproc=128] + m01s50i216[lbproc=128]), sumlev='True')",,kg m-2 s-1
Variable aerosol.mon.emioa_tavg-u-hxy-u (AERmon.emioa),325,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/325,mon aerosol CMIP6 UKESM1,emioa_tavg-u-hxy-u,tendency_of_atmosphere_mass_content_of_particulate_organic_matter_dry_aerosol_particles_due_to_net_chemical_production_and_emission,"""comment"" was ""This is the sum of total emission of primary organic aerosol (POA) and total production of secondary organic aerosol (SOA) (emipoa+chepsoa). Here, mass refers to the mass of organic matter, not mass of organic carbon alone. We recommend a scale factor of POM=1.4*OC, unless your model has more detailed info available.  Integrate 3D chemical production and emission field vertically to 2d field."";",area: areacella,area: time: mean,"This is the sum of total emission of POA and total production of SOA (emipoa+chepsoa). ""Mass"" refers to the mass of organic matter, not mass of organic carbon alone. We recommend a scale factor of POM=1.4\*OC, unless your model has more detailed info available.  Integrate 3D chemical production and emission field vertically to 2d field.",longitude latitude time,mon,Primary Emission and Chemical Production of Dry Aerosol Organic Matter,aerosol,,,kg m-2 s-1,CMIP6 CMOR variable,,,"achem_emdrywet( ATOMIC_MASS_OF_C * CONV_C_ORGM, m01s38i208[lbproc=128] + m01s38i209[lbproc=128] + m01s38i301[lbproc=128] + m01s38i302[lbproc=128] + m01s38i303[lbproc=128] + m01s38i304[lbproc=128] + m01s38i305[lbproc=128], sumlev='True', areadiv='True')",,g m-2 s-1
Variable aerosol.mon.eminox_tavg-u-hxy-u (AERmon.eminox),324,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/324,mon aerosol CMIP6 UKESM1 HadGEM3-GC31,eminox_tavg-u-hxy-u,tendency_of_atmosphere_mass_content_of_nox_expressed_as_nitrogen_due_to_emission,"""comment"" was ""NOx=NO+NO2. Integrate 3D emission field vertically to 2d field."";",area: areacella,area: time: mean,Store flux as Nitrogen. NOx=NO+NO2. Integrate 3D emission field vertically to 2d field.,longitude latitude time,mon,Total Emission Rate of NOx,aerosol,,,kg m-2 s-1,CMIP6 CMOR variable,"achem_emdrywet(1.0, m01s50i172[lbproc=128], cube2d=m01s50i156[lbproc=128], sumlev='True')",,"achem_emdrywet(1.0, m01s50i172[lbproc=128], cube2d=m01s50i156[lbproc=128], sumlev='True')",,kg m-2 s-1
Variable aerosol.mon.eminh3_tavg-u-hxy-u (AERmon.eminh3),323,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/323,mon aerosol CMIP6,eminh3_tavg-u-hxy-u,tendency_of_atmosphere_mass_content_of_ammonia_due_to_emission,,area: areacella,area: time: mean,Integrate 3D emission field vertically to 2d field.,longitude latitude time,mon,Total Emission Rate of NH3,aerosol,,,kg m-2 s-1,CMIP6 CMOR variable,,,,,
Variable aerosol.mon.emilnox_tavg-l-hxy-u (AERmon.emilnox),322,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/322,mon aerosol CMIP6 UKESM1 HadGEM3-GC31,emilnox_tavg-l-hxy-u,tendency_of_atmosphere_moles_of_nox_expressed_as_nitrogen,,area: areacella,area: time: mean,Integrate the NOx production for lightning over model layer. proposed name: tendency_of_atmosphere_mass_content_of_nox_from_lightning,longitude latitude alevel time,mon,Layer-Integrated Lightning Production of NOx,aerosol,,,mol s-1,CMIP6 CMOR variable,m01s50i081[lbproc=128],,m01s50i081[lbproc=128],,mol s-1
Variable aerosol.mon.emiisop_tavg-u-hxy-u (AERmon.emiisop),320,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/320,mon aerosol CMIP6 UKESM1 HadGEM3-GC31,emiisop_tavg-u-hxy-u,tendency_of_atmosphere_mass_content_of_isoprene_due_to_emission,,area: areacella,area: time: mean,Integrate 3D emission field vertically to 2d field,longitude latitude time,mon,Total Emission Rate of Isoprene,aerosol,,,kg m-2 s-1,CMIP6 CMOR variable,(MOLECULAR_MASS_OF_ISOPRENE / (5.0 * ATOMIC_MASS_OF_C)) * (m01s03i495[lbproc=128] * m01s00i505),,(MOLECULAR_MASS_OF_ISOPRENE / (5.0 * ATOMIC_MASS_OF_C)) * (m01s03i495[lbproc=128] * m01s00i505),,kg m-2 s-1
Variable aerosol.mon.emidust_tavg-u-hxy-u (AERmon.emidust),318,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/318,mon aerosol CMIP6 UKESM1 HadGEM3-GC31,emidust_tavg-u-hxy-u,tendency_of_atmosphere_mass_content_of_dust_dry_aerosol_particles_due_to_emission,,area: areacella,area: time: mean,Integrate 3D emission field vertically to 2d field.,longitude latitude time,mon,Total Emission Rate of Dust,aerosol,,,kg m-2 s-1,CMIP6 CMOR variable,m01s03i401[lbproc=128] + m01s03i402[lbproc=128] + m01s03i403[lbproc=128] + m01s03i404[lbproc=128] + m01s03i405[lbproc=128] + m01s03i406[lbproc=128],,m01s03i401[lbproc=128] + m01s03i402[lbproc=128] + m01s03i403[lbproc=128] + m01s03i404[lbproc=128] + m01s03i405[lbproc=128] + m01s03i406[lbproc=128],,kg m-2 s-1
Variable aerosol.mon.emidms_tavg-u-hxy-u (AERmon.emidms),317,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/317,mon aerosol CMIP6 UKESM1 HadGEM3-GC31,emidms_tavg-u-hxy-u,tendency_of_atmosphere_mass_content_of_dimethyl_sulfide_due_to_emission,,area: areacella,area: time: mean,Integrate 3D emission field vertically to 2d field.,longitude latitude time,mon,Total Emission Rate of DMS,aerosol,,,kg m-2 s-1,CMIP6 CMOR variable,m01s50i214[lbproc=128],,m01s50i214[lbproc=128],,kg m-2 s-1
Variable aerosol.mon.emico_tavg-u-hxy-u (AERmon.emico),316,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/316,mon aerosol CMIP6 UKESM1 HadGEM3-GC31,emico_tavg-u-hxy-u,tendency_of_atmosphere_mass_content_of_carbon_monoxide_due_to_emission,,area: areacella,area: time: mean,Integrate 3D emission field vertically to 2d field.,longitude latitude time,mon,Total Emission Rate of CO,aerosol,,,kg m-2 s-1,CMIP6 CMOR variable,m01s50i158[lbproc=128],,m01s50i158[lbproc=128],,kg m-2 s-1
Variable aerosol.mon.emibvoc_tavg-u-hxy-u (AERmon.emibvoc),307,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/307,mon aerosol CMIP6 UKESM1 HadGEM3-GC31,emibvoc_tavg-u-hxy-u,tendency_of_atmosphere_mass_content_of_biogenic_nmvoc_expressed_as_carbon_due_to_emission,,area: areacella,area: time: mean,"Integrate 3D emission field vertically to 2d field._If_ fixed molecular weight of NMVOC is not available in model, please provide in units of kilomole m-2 s-1 (i.e. kg m-2 s-1 as if model NMVOC had molecular weight of 1) and add a comment to your file.",longitude latitude time,mon,Total Emission Rate of Biogenic NMVOC,aerosol,,,kg m-2 s-1,CMIP6 CMOR variable,(m01s03i495[lbproc=128] + m01s03i496[lbproc=128]) * m01s00i505,,(m01s03i495[lbproc=128] + m01s03i496[lbproc=128]) * m01s00i505,,kg m-2 s-1
Variable aerosol.mon.emibc_tavg-u-hxy-u (AERmon.emibc),306,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/306,mon aerosol CMIP6 UKESM1 HadGEM3-GC31,emibc_tavg-u-hxy-u,tendency_of_atmosphere_mass_content_of_elemental_carbon_dry_aerosol_particles_due_to_emission,,area: areacella,area: time: mean,Integrate 3D emission field vertically to 2d field.,longitude latitude time,mon,Total Emission Rate of Black Carbon Aerosol Mass,aerosol,,,kg m-2 s-1,CMIP6 CMOR variable,"achem_emdrywet(ATOMIC_MASS_OF_C, m01s38i207[lbproc=128], sumlev='True', areadiv='True')",,"achem_emdrywet(ATOMIC_MASS_OF_C, m01s38i207[lbproc=128], sumlev='True', areadiv='True')",,g m-2 s-1
Variable aerosol.mon.emibbvoc_tavg-u-hxy-u (AERmon.emibbvoc),305,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/305,mon aerosol,emibbvoc_tavg-u-hxy-u,tendency_of_atmosphere_mass_content_of_nmvoc_due_to_emission_from_fires,Not present,area: areacella,area: time: mean,Total emission rate of non-methane volatile organic compounds (NMVOCs) from all biomass burning (natural and anthropogenic),longitude latitude time,mon,total emission rate of NMVOC from all biomass burning,aerosol,,,kg m-2 s-1,New,,,,,
Variable aerosol.mon.emibbso2_tavg-u-hxy-u (AERmon.emibbso2),304,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/304,mon aerosol,emibbso2_tavg-u-hxy-u,tendency_of_atmosphere_mass_content_of_sulfur_dioxide_due_to_emission_from_fires,Not present,area: areacella,area: time: mean,Total emission rate of SO2 into the atmosphere from all biomass burning (natural and anthropogenic).,longitude latitude time,mon,total emission rate of SO2 from all biomass burning,aerosol,,,kg m-2 s-1,New,,,,,
Variable aerosol.mon.emibboa_tavg-u-hxy-u (AERmon.emibboa),303,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/303,mon aerosol,emibboa_tavg-u-hxy-u,tendency_of_atmosphere_mass_content_of_particulate_organic_matter_dry_aerosol_particles_due_to_emission_from_fires,Not present,area: areacella,area: time: mean,Total emission rate of particulate organic matter (organic aerosol) into the atmosphere from all biomass burning (natural and anthropogenic),longitude latitude time,mon,total emission of organic aerosol from all biomass burning,aerosol,,,kg m-2 s-1,New,,,,,
Variable aerosol.mon.emibbnox_tavg-u-hxy-u (AERmon.emibbnox),302,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/302,mon aerosol,emibbnox_tavg-u-hxy-u,tendency_of_atmosphere_mass_content_of_nox_expressed_as_nitrogen_due_to_emission_from_fires,Not present,area: areacella,area: time: mean,Total emission rate of nitrogen oxides (NOx) from all biomass burning (natural and anthropogenic),longitude latitude time,mon,total emission rate of NOx from all biomass burning,aerosol,,,kg m-2 s-1,New,,,,,
Variable aerosol.mon.emibbnh3_tavg-u-hxy-u (AERmon.emibbnh3),301,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/301,mon aerosol,emibbnh3_tavg-u-hxy-u,tendency_of_atmosphere_mass_content_of_ammonia_due_to_emission_from_fires,Not present,area: areacella,area: time: mean,Total emission rate of ammonia (NH3) into the atmosphere from all biomass burning (natural and anthropogenic),longitude latitude time,mon,total emission rate of NH3 from all biomass burning,aerosol,,,kg m-2 s-1,New,,,,,
Variable aerosol.mon.emibbdms_tavg-u-hxy-u (AERmon.emibbdms),300,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/300,mon aerosol,emibbdms_tavg-u-hxy-u,tendency_of_atmosphere_mass_content_of_dimethyl_sulfide_due_to_emission_from_fires,Not present,area: areacella,area: time: mean,Total emission rate of dimethyl sulfide (DMS) into the atmosphere from all biomass burning (natural and anthropogenic),longitude latitude time,mon,total emission of DMS from all biomass burning,aerosol,,,kg m-2 s-1,New,,,,,
Variable aerosol.mon.emibbco_tavg-u-hxy-u (AERmon.emibbco),299,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/299,mon aerosol,emibbco_tavg-u-hxy-u,tendency_of_atmosphere_mass_content_of_carbon_monoxide_due_to_emission_from_fires,Not present,area: areacella,area: time: mean,Total emission rate of carbon monoxide (CO) into the atmosphere from all biomass burning (natural and anthropogenic),longitude latitude time,mon,total emission rate of CO from all biomass burning,aerosol,,,kg m-2 s-1,New,,,,,
Variable aerosol.mon.emibbch4_tavg-u-hxy-u (AERmon.emibbch4),298,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/298,mon aerosol,emibbch4_tavg-u-hxy-u,tendency_of_atmosphere_mass_content_of_methane_due_to_emission_from_fires,Not present,area: areacella,area: time: mean,Total emission rate of methane (CH4) into the atmosphere from all biomass burning (natural and anthropogenic),longitude latitude time,mon,total emission of CH4 from all biomass burning,aerosol,,,kg m-2 s-1,New,,,,,
Variable aerosol.mon.emibbbc_tavg-u-hxy-u (AERmon.emibbbc),297,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/297,mon aerosol,emibbbc_tavg-u-hxy-u,tendency_of_atmosphere_mass_content_of_elemental_carbon_dry_aerosol_particles_due_to_emission_from_fires,Not present,area: areacella,area: time: mean,Total emission rate of black carbon aerosol into the atmosphere from all biomass burning (natural and anthropogenic),longitude latitude time,mon,total emission rate of black carbon aerosol mass from all biomass burning,aerosol,,Vertical integral,kg m-2 s-1,New,,,,,
Variable aerosol.mon.emiaoa_tavg-u-hxy-u (AERmon.emiaoa),295,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/295,mon aerosol CMIP6,emiaoa_tavg-u-hxy-u,tendency_of_atmosphere_mass_content_of_particulate_organic_matter_dry_aerosol_particles_due_to_net_chemical_production_and_emission,,area: areacella,area: time: mean,anthropogenic part of emioa,longitude latitude time,mon,Total Emission Rate of Anthropogenic Organic Aerosol,aerosol,,,kg m-2 s-1,CMIP6 CMOR variable,,,,,
Variable aerosol.mon.emianox_tavg-u-hxy-u (AERmon.emianox),294,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/294,mon aerosol CMIP6,emianox_tavg-u-hxy-u,tendency_of_atmosphere_mass_content_of_nox_expressed_as_nitrogen_due_to_emission,,area: areacella,area: time: mean,"Store flux as Nitrogen. Anthropogenic fraction. NOx=NO+NO2, Includes agricultural waste burning but no other biomass burning. Integrate 3D emission field vertically to 2d field.",longitude latitude time,mon,Total Emission Rate of Anthropogenic NOx,aerosol,,,kg m-2 s-1,CMIP6 CMOR variable,,,,,
Variable aerosol.mon.emiaco_tavg-u-hxy-u (AERmon.emiaco),293,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/293,mon aerosol CMIP6,emiaco_tavg-u-hxy-u,tendency_of_atmosphere_mass_content_of_carbon_monoxide_due_to_emission,"""comment"" was ""Anthropogenic  emission of CO."";",area: areacella,area: time: mean,anthrophogenic  emission of CO,longitude latitude time,mon,Total Emission Rate of Anthropogenic CO,aerosol,,,kg m-2 s-1,CMIP6 CMOR variable,,,,,
Variable aerosol.mon.dryss_tavg-u-hxy-u (AERmon.dryss),290,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/290,mon aerosol CMIP6 UKESM1,dryss_tavg-u-hxy-u,minus_tendency_of_atmosphere_mass_content_of_sea_salt_dry_aerosol_particles_due_to_dry_deposition,"""comment"" was ""Dry deposition includes gravitational settling, impact scavenging, and turbulent deposition."";",area: areacella,area: time: mean,,longitude latitude time,mon,Dry Deposition Rate of Sea-Salt Aerosol,aerosol,,,kg m-2 s-1,CMIP6 CMOR variable,,,"achem_emdrywet(MOLECULAR_MASS_OF_NACL, m01s38i218[lbproc=128] + m01s38i219[lbproc=128], sumlev='True', areadiv='True')",,g m-2 s-1
Variable aerosol.mon.dryso4_tavg-u-hxy-u (AERmon.dryso4),289,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/289,mon aerosol CMIP6 UKESM1,dryso4_tavg-u-hxy-u,minus_tendency_of_atmosphere_mass_content_of_sulfate_dry_aerosol_particles_due_to_dry_deposition,"""comment"" was ""dry deposition includes gravitational settling, impact scavenging, and turbulent deposition"";",area: areacella,area: time: mean,,longitude latitude time,mon,Dry Deposition Rate of SO4,aerosol,,,kg m-2 s-1,CMIP6 CMOR variable,,,"achem_emdrywet(MOLECULAR_MASS_OF_SO4, m01s38i214[lbproc=128] + m01s38i215[lbproc=128] + m01s38i216[lbproc=128] + m01s38i217[lbproc=128], sumlev='True', areadiv='True')",,g m-2 s-1
Variable aerosol.mon.dryso2_tavg-u-hxy-u (AERmon.dryso2),288,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/288,mon aerosol CMIP6 UKESM1,dryso2_tavg-u-hxy-u,minus_tendency_of_atmosphere_mass_content_of_sulfur_dioxide_due_to_dry_deposition,"""comment"" was ""dry deposition includes gravitational settling, impact scavenging, and turbulent deposition"";",area: areacella,area: time: mean,,longitude latitude time,mon,Dry Deposition Rate of SO2,aerosol,,,kg m-2 s-1,CMIP6 CMOR variable,,,"achem_emdrywet(MOLECULAR_MASS_OF_SO2, m01s50i154[lbproc=128], sumlev='True', areadiv='True')",,g m-2 s-1
Variable aerosol.mon.dryoa_tavg-u-hxy-u (AERmon.dryoa),287,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/287,mon aerosol CMIP6 UKESM1,dryoa_tavg-u-hxy-u,minus_tendency_of_atmosphere_mass_content_of_particulate_organic_matter_dry_aerosol_particles_due_to_dry_deposition,"""comment"" was ""Tendency of atmosphere mass content of organic dry aerosol due to dry deposition: This is the sum of dry deposition of primary organic aerosol (POA) and dry deposition of secondary organic aerosol (SOA). Here, mass refers to the mass of organic matter, not mass of organic carbon alone.  We recommend a scale factor of POM=1.4*OC, unless your model has more detailed info available. Was called dry_pom in old ACCMIP Excel table. Dry deposition includes gravitational settling, impact scavenging, and turbulent deposition."";",area: areacella,area: time: mean,,longitude latitude time,mon,Dry Deposition Rate of Dry Aerosol Total Organic Matter,aerosol,,,kg m-2 s-1,CMIP6 CMOR variable,,,"achem_emdrywet(ATOMIC_MASS_OF_C * CONV_C_ORGM, m01s38i224[lbproc=128] + m01s38i225[lbproc=128] + m01s38i226[lbproc=128] + m01s38i227[lbproc=128] + m01s38i228[lbproc=128], sumlev='True', areadiv='True')",,g m-2 s-1
Variable aerosol.mon.dryo3_tavg-u-hxy-u (AERmon.dryo3),286,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/286,mon aerosol CMIP6 UKESM1 HadGEM3-GC31,dryo3_tavg-u-hxy-u,minus_tendency_of_atmosphere_mass_content_of_ozone_due_to_dry_deposition,"""comment"" was ""dry deposition includes gravitational settling, impact scavenging, and turbulent deposition."";",area: areacella,area: time: mean,,longitude latitude time,mon,Dry Deposition Rate of O3,aerosol,,,kg m-2 s-1,CMIP6 CMOR variable,"achem_emdrywet(MOLECULAR_MASS_OF_O3, m01s50i131[lbproc=128], sumlev='True', areadiv='True')",,"achem_emdrywet(MOLECULAR_MASS_OF_O3, m01s50i131[lbproc=128], sumlev='True', areadiv='True')",,g m-2 s-1
Variable aerosol.mon.drynoy_tavg-u-hxy-u (AERmon.drynoy),285,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/285,mon aerosol CMIP6,drynoy_tavg-u-hxy-u,minus_tendency_of_atmosphere_mass_content_of_noy_expressed_as_nitrogen_due_to_dry_deposition,"""comment"" was ""NOy is the sum of all simulated oxidized nitrogen species out of NO, NO2, HNO3, HNO4, NO3 aerosol, NO3(radical), N2O5, PAN, other organic nitrates. Dry deposition includes gravitational settling, impact scavenging, and turbulent deposition."";",area: areacella,area: time: mean,,longitude latitude time,mon,Dry Deposition Rate of NOy,aerosol,,,kg m-2 s-1,CMIP6 CMOR variable,,,,,
Variable aerosol.mon.dryno3_tavg-u-hxy-u (AERmon.dryno3),284,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/284,mon aerosol,dryno3_tavg-u-hxy-u,tendency_of_atmosphere_mass_content_of_nitrate_dry_aerosol_due_to_dry_deposition,Not present,area: areacella,area: time: mean,Loss rate of nitrate (NO3) aerosol from the atmosphere due to dry deposition,longitude latitude time,mon,dry deposition of NO3 aerosol,aerosol,,,kg m-2 s-1,New,,,,,
